grid_id,gid,lbl,centroid_x,centroid_y,row,col
10817,다사583165,385.00,958350.0,1916550.0,116,92
10818,다사584165,,958450.0,1916550.0,116,93
10819,다사585165,,958550.0,1916550.0,116,94
10820,다사586165,451.00,958650.0,1916550.0,116,95
10821,다사587165,,958750.0,1916550.0,116,96
10822,다사588165,,958850.0,1916550.0,116,97
10823,다사589165,388.00,958950.0,1916550.0,116,98
10824,다사590165,447.00,959050.0,1916550.0,116,99
10825,다사591165,,959150.0,1916550.0,116,100
10826,다사592165,70.00,959250.0,1916550.0,116,101
10827,다사593165,132.00,959350.0,1916550.0,116,102
10828,다사594165,277.00,959450.0,1916550.0,116,103
10829,다사595165,15.00,959550.0,1916550.0,116,104
10830,다사596165,259.00,959650.0,1916550.0,116,105
10831,다사597165,558.00,959750.0,1916550.0,116,106
10832,다사598165,488.00,959850.0,1916550.0,116,107
10833,다사599165,,959950.0,1916550.0,116,108
10834,다사600165,N/A,960050.0,1916550.0,116,109
10835,다사601165,N/A,960150.0,1916550.0,116,110
10836,다사602165,127.00,960250.0,1916550.0,116,111
10837,다사603165,324.00,960350.0,1916550.0,116,112
10838,다사604165,224.00,960450.0,1916550.0,116,113
10839,다사605165,38.00,960550.0,1916550.0,116,114
10840,다사606165,160.00,960650.0,1916550.0,116,115
10841,다사607165,418.00,960750.0,1916550.0,116,116
10842,다사608165,249.00,960850.0,1916550.0,116,117
10843,다사609165,255.00,960950.0,1916550.0,116,118
10844,다사610165,263.00,961050.0,1916550.0,116,119
10845,다사611165,624.00,961150.0,1916550.0,116,120
10846,다사612165,266.00,961250.0,1916550.0,116,121
10847,다사613165,520.00,961350.0,1916550.0,116,122
10848,다사614165,358.00,961450.0,1916550.0,116,123
10849,다사615165,156.00,961550.0,1916550.0,116,124
10850,다사616165,,961650.0,1916550.0,116,125
10851,다사617165,329.00,961750.0,1916550.0,116,126
10852,다사618165,404.00,961850.0,1916550.0,116,127
10853,다사619165,205.00,961950.0,1916550.0,116,128
10854,다사620165,222.00,962050.0,1916550.0,116,129
10855,다사621165,,962150.0,1916550.0,116,130
10856,다사622165,,962250.0,1916550.0,116,131
10857,다사623165,,962350.0,1916550.0,116,132
10858,다사624165,,962450.0,1916550.0,116,133
10859,다사625165,,962550.0,1916550.0,116,134
10860,다사626165,,962650.0,1916550.0,116,135
10861,다사627165,,962750.0,1916550.0,116,136
10862,다사517164,,951750.0,1916450.0,117,26
10863,다사518164,N/A,951850.0,1916450.0,117,27
10864,다사519164,N/A,951950.0,1916450.0,117,28
10865,다사520164,14.00,952050.0,1916450.0,117,29
10866,다사521164,,952150.0,1916450.0,117,30
10867,다사522164,369.00,952250.0,1916450.0,117,31
10868,다사523164,320.00,952350.0,1916450.0,117,32
10869,다사524164,17.00,952450.0,1916450.0,117,33
10870,다사525164,213.00,952550.0,1916450.0,117,34
10871,다사526164,242.00,952650.0,1916450.0,117,35
10872,다사527164,862.00,952750.0,1916450.0,117,36
10873,다사528164,,952850.0,1916450.0,117,37
10874,다사529164,,952950.0,1916450.0,117,38
10875,다사530164,,953050.0,1916450.0,117,39
10876,다사531164,,953150.0,1916450.0,117,40
10877,다사532164,,953250.0,1916450.0,117,41
10878,다사533164,,953350.0,1916450.0,117,42
10879,다사534164,,953450.0,1916450.0,117,43
10880,다사535164,,953550.0,1916450.0,117,44
10881,다사536164,,953650.0,1916450.0,117,45
10882,다사537164,404.00,953750.0,1916450.0,117,46
10883,다사538164,368.00,953850.0,1916450.0,117,47
10884,다사539164,,953950.0,1916450.0,117,48
10885,다사540164,,954050.0,1916450.0,117,49
10886,다사541164,,954150.0,1916450.0,117,50
10887,다사542164,,954250.0,1916450.0,117,51
10888,다사543164,,954350.0,1916450.0,117,52
10889,다사544164,,954450.0,1916450.0,117,53
10890,다사545164,,954550.0,1916450.0,117,54
10891,다사546164,,954650.0,1916450.0,117,55
10892,다사547164,,954750.0,1916450.0,117,56
10893,다사548164,,954850.0,1916450.0,117,57
10894,다사549164,9.00,954950.0,1916450.0,117,58
10895,다사550164,,955050.0,1916450.0,117,59
10896,다사551164,,955150.0,1916450.0,117,60
10897,다사552164,,955250.0,1916450.0,117,61
10898,다사553164,,955350.0,1916450.0,117,62
10899,다사554164,,955450.0,1916450.0,117,63
10900,다사555164,,955550.0,1916450.0,117,64
10901,다사556164,,955650.0,1916450.0,117,65
10902,다사557164,,955750.0,1916450.0,117,66
10903,다사558164,,955850.0,1916450.0,117,67
10904,다사559164,,955950.0,1916450.0,117,68
10905,다사560164,,956050.0,1916450.0,117,69
10906,다사561164,,956150.0,1916450.0,117,70
10907,다사562164,,956250.0,1916450.0,117,71
10908,다사563164,,956350.0,1916450.0,117,72
10909,다사564164,,956450.0,1916450.0,117,73
10910,다사565164,,956550.0,1916450.0,117,74
10911,다사566164,,956650.0,1916450.0,117,75
10912,다사567164,,956750.0,1916450.0,117,76
10913,다사568164,9.00,956850.0,1916450.0,117,77
10914,다사569164,145.00,956950.0,1916450.0,117,78
10915,다사570164,463.00,957050.0,1916450.0,117,79
10916,다사571164,176.00,957150.0,1916450.0,117,80
10917,다사572164,,957250.0,1916450.0,117,81
10918,다사573164,426.00,957350.0,1916450.0,117,82
10919,다사574164,683.00,957450.0,1916450.0,117,83
10920,다사575164,,957550.0,1916450.0,117,84
10921,다사576164,,957650.0,1916450.0,117,85
10922,다사577164,,957750.0,1916450.0,117,86
10923,다사578164,,957850.0,1916450.0,117,87
10924,다사579164,221.00,957950.0,1916450.0,117,88
10925,다사580164,355.00,958050.0,1916450.0,117,89
10926,다사581164,80.00,958150.0,1916450.0,117,90
10927,다사582164,613.00,958250.0,1916450.0,117,91
10928,다사583164,355.00,958350.0,1916450.0,117,92
10929,다사584164,166.00,958450.0,1916450.0,117,93
10930,다사585164,260.00,958550.0,1916450.0,117,94
10931,다사586164,208.00,958650.0,1916450.0,117,95
10932,다사587164,25.00,958750.0,1916450.0,117,96
10933,다사588164,,958850.0,1916450.0,117,97
10934,다사589164,173.00,958950.0,1916450.0,117,98
10935,다사590164,71.00,959050.0,1916450.0,117,99
10936,다사591164,,959150.0,1916450.0,117,100
10937,다사592164,122.00,959250.0,1916450.0,117,101
10938,다사593164,77.00,959350.0,1916450.0,117,102
10939,다사594164,240.00,959450.0,1916450.0,117,103
10940,다사595164,204.00,959550.0,1916450.0,117,104
10941,다사596164,526.00,959650.0,1916450.0,117,105
10942,다사597164,258.00,959750.0,1916450.0,117,106
10943,다사598164,577.00,959850.0,1916450.0,117,107
10944,다사599164,,959950.0,1916450.0,117,108
10945,다사600164,,960050.0,1916450.0,117,109
10946,다사601164,,960150.0,1916450.0,117,110
10947,다사602164,N/A,960250.0,1916450.0,117,111
10948,다사603164,N/A,960350.0,1916450.0,117,112
10949,다사604164,,960450.0,1916450.0,117,113
10950,다사605164,N/A,960550.0,1916450.0,117,114
10951,다사606164,16.00,960650.0,1916450.0,117,115
10952,다사607164,,960750.0,1916450.0,117,116
10953,다사608164,21.00,960850.0,1916450.0,117,117
10954,다사609164,17.00,960950.0,1916450.0,117,118
10955,다사610164,,961050.0,1916450.0,117,119
10956,다사611164,,961150.0,1916450.0,117,120
10957,다사612164,,961250.0,1916450.0,117,121
10958,다사613164,,961350.0,1916450.0,117,122
10959,다사614164,,961450.0,1916450.0,117,123
10960,다사615164,134.00,961550.0,1916450.0,117,124
10961,다사616164,267.00,961650.0,1916450.0,117,125
10962,다사617164,434.00,961750.0,1916450.0,117,126
10963,다사618164,,961850.0,1916450.0,117,127
10964,다사619164,,961950.0,1916450.0,117,128
10965,다사518163,,951850.0,1916350.0,118,27
10966,다사519163,,951950.0,1916350.0,118,28
10967,다사520163,8.00,952050.0,1916350.0,118,29
10968,다사521163,,952150.0,1916350.0,118,30
10969,다사522163,33.00,952250.0,1916350.0,118,31
10970,다사523163,76.00,952350.0,1916350.0,118,32
10971,다사524163,114.00,952450.0,1916350.0,118,33
10972,다사525163,504.00,952550.0,1916350.0,118,34
10973,다사526163,438.00,952650.0,1916350.0,118,35
10974,다사527163,263.00,952750.0,1916350.0,118,36
10975,다사528163,424.00,952850.0,1916350.0,118,37
10976,다사529163,N/A,952950.0,1916350.0,118,38
10977,다사530163,,953050.0,1916350.0,118,39
10978,다사531163,,953150.0,1916350.0,118,40
10979,다사532163,,953250.0,1916350.0,118,41
10980,다사533163,N/A,953350.0,1916350.0,118,42
10981,다사534163,,953450.0,1916350.0,118,43
10982,다사535163,,953550.0,1916350.0,118,44
10983,다사536163,,953650.0,1916350.0,118,45
10984,다사537163,,953750.0,1916350.0,118,46
10985,다사538163,,953850.0,1916350.0,118,47
10986,다사539163,,953950.0,1916350.0,118,48
10987,다사540163,,954050.0,1916350.0,118,49
10988,다사541163,,954150.0,1916350.0,118,50
10989,다사542163,,954250.0,1916350.0,118,51
10990,다사543163,,954350.0,1916350.0,118,52
10991,다사544163,N/A,954450.0,1916350.0,118,53
10992,다사545163,,954550.0,1916350.0,118,54
10993,다사546163,,954650.0,1916350.0,118,55
10994,다사547163,,954750.0,1916350.0,118,56
10995,다사548163,,954850.0,1916350.0,118,57
10996,다사549163,29.00,954950.0,1916350.0,118,58
10997,다사550163,N/A,955050.0,1916350.0,118,59
10998,다사551163,,955150.0,1916350.0,118,60
10999,다사552163,,955250.0,1916350.0,118,61
11000,다사553163,,955350.0,1916350.0,118,62
11001,다사554163,,955450.0,1916350.0,118,63
11002,다사555163,,955550.0,1916350.0,118,64
11003,다사556163,,955650.0,1916350.0,118,65
11004,다사557163,,955750.0,1916350.0,118,66
11005,다사558163,,955850.0,1916350.0,118,67
11006,다사559163,,955950.0,1916350.0,118,68
11007,다사560163,,956050.0,1916350.0,118,69
11008,다사561163,,956150.0,1916350.0,118,70
11009,다사562163,,956250.0,1916350.0,118,71
11010,다사563163,,956350.0,1916350.0,118,72
11011,다사564163,,956450.0,1916350.0,118,73
11012,다사565163,,956550.0,1916350.0,118,74
11013,다사566163,,956650.0,1916350.0,118,75
11014,다사567163,,956750.0,1916350.0,118,76
11015,다사568163,,956850.0,1916350.0,118,77
11016,다사569163,65.00,956950.0,1916350.0,118,78
11017,다사570163,275.00,957050.0,1916350.0,118,79
11018,다사571163,73.00,957150.0,1916350.0,118,80
11019,다사572163,,957250.0,1916350.0,118,81
11020,다사573163,364.00,957350.0,1916350.0,118,82
11021,다사574163,504.00,957450.0,1916350.0,118,83
11022,다사575163,181.00,957550.0,1916350.0,118,84
11023,다사576163,,957650.0,1916350.0,118,85
11024,다사577163,,957750.0,1916350.0,118,86
11025,다사578163,,957850.0,1916350.0,118,87
11026,다사579163,410.00,957950.0,1916350.0,118,88
11027,다사580163,164.00,958050.0,1916350.0,118,89
11028,다사581163,254.00,958150.0,1916350.0,118,90
11029,다사582163,463.00,958250.0,1916350.0,118,91
11030,다사583163,425.00,958350.0,1916350.0,118,92
11031,다사584163,90.00,958450.0,1916350.0,118,93
11032,다사585163,479.00,958550.0,1916350.0,118,94
11033,다사586163,442.00,958650.0,1916350.0,118,95
11034,다사587163,216.00,958750.0,1916350.0,118,96
11035,다사588163,,958850.0,1916350.0,118,97
11036,다사589163,,958950.0,1916350.0,118,98
11037,다사590163,,959050.0,1916350.0,118,99
11038,다사591163,,959150.0,1916350.0,118,100
11039,다사592163,,959250.0,1916350.0,118,101
11040,다사593163,79.00,959350.0,1916350.0,118,102
11041,다사594163,248.00,959450.0,1916350.0,118,103
11042,다사595163,226.00,959550.0,1916350.0,118,104
11043,다사596163,,959650.0,1916350.0,118,105
11044,다사597163,,959750.0,1916350.0,118,106
11045,다사598163,,959850.0,1916350.0,118,107
11046,다사599163,585.00,959950.0,1916350.0,118,108
11047,다사600163,300.00,960050.0,1916350.0,118,109
11048,다사601163,357.00,960150.0,1916350.0,118,110
11049,다사602163,,960250.0,1916350.0,118,111
11050,다사603163,,960350.0,1916350.0,118,112
11051,다사604163,387.00,960450.0,1916350.0,118,113
11052,다사605163,,960550.0,1916350.0,118,114
11053,다사606163,,960650.0,1916350.0,118,115
11054,다사607163,,960750.0,1916350.0,118,116
11055,다사608163,,960850.0,1916350.0,118,117
11056,다사609163,N/A,960950.0,1916350.0,118,118
11057,다사610163,124.00,961050.0,1916350.0,118,119
11058,다사611163,,961150.0,1916350.0,118,120
11059,다사612163,,961250.0,1916350.0,118,121
11060,다사613163,,961350.0,1916350.0,118,122
11061,다사614163,,961450.0,1916350.0,118,123
11062,다사615163,423.00,961550.0,1916350.0,118,124
11063,다사616163,550.00,961650.0,1916350.0,118,125
11064,다사617163,43.00,961750.0,1916350.0,118,126
11065,다사518162,,951850.0,1916250.0,119,27
11066,다사519162,,951950.0,1916250.0,119,28
11067,다사520162,,952050.0,1916250.0,119,29
11068,다사521162,N/A,952150.0,1916250.0,119,30
11069,다사522162,549.00,952250.0,1916250.0,119,31
11070,다사523162,242.00,952350.0,1916250.0,119,32
11071,다사524162,12.00,952450.0,1916250.0,119,33
11072,다사525162,,952550.0,1916250.0,119,34
11073,다사526162,747.00,952650.0,1916250.0,119,35
11074,다사527162,334.00,952750.0,1916250.0,119,36
11075,다사528162,270.00,952850.0,1916250.0,119,37
11076,다사529162,,952950.0,1916250.0,119,38
11077,다사530162,,953050.0,1916250.0,119,39
11078,다사531162,N/A,953150.0,1916250.0,119,40
11079,다사532162,,953250.0,1916250.0,119,41
11080,다사533162,,953350.0,1916250.0,119,42
11081,다사534162,N/A,953450.0,1916250.0,119,43
11082,다사535162,N/A,953550.0,1916250.0,119,44
11083,다사536162,,953650.0,1916250.0,119,45
11084,다사537162,,953750.0,1916250.0,119,46
11085,다사538162,,953850.0,1916250.0,119,47
11086,다사539162,,953950.0,1916250.0,119,48
11087,다사540162,N/A,954050.0,1916250.0,119,49
11088,다사541162,,954150.0,1916250.0,119,50
11089,다사542162,,954250.0,1916250.0,119,51
11090,다사543162,,954350.0,1916250.0,119,52
11091,다사544162,,954450.0,1916250.0,119,53
11092,다사545162,N/A,954550.0,1916250.0,119,54
11093,다사546162,,954650.0,1916250.0,119,55
11094,다사547162,,954750.0,1916250.0,119,56
11095,다사548162,17.00,954850.0,1916250.0,119,57
11096,다사549162,13.00,954950.0,1916250.0,119,58
11097,다사550162,,955050.0,1916250.0,119,59
11098,다사551162,,955150.0,1916250.0,119,60
11099,다사552162,,955250.0,1916250.0,119,61
11100,다사553162,,955350.0,1916250.0,119,62
11101,다사554162,,955450.0,1916250.0,119,63
11102,다사555162,,955550.0,1916250.0,119,64
11103,다사556162,,955650.0,1916250.0,119,65
11104,다사557162,,955750.0,1916250.0,119,66
11105,다사558162,,955850.0,1916250.0,119,67
11106,다사559162,,955950.0,1916250.0,119,68
11107,다사560162,,956050.0,1916250.0,119,69
11108,다사561162,,956150.0,1916250.0,119,70
11109,다사562162,,956250.0,1916250.0,119,71
11110,다사563162,,956350.0,1916250.0,119,72
11111,다사564162,,956450.0,1916250.0,119,73
11112,다사565162,,956550.0,1916250.0,119,74
11113,다사566162,,956650.0,1916250.0,119,75
11114,다사567162,,956750.0,1916250.0,119,76
11115,다사568162,,956850.0,1916250.0,119,77
11116,다사569162,N/A,956950.0,1916250.0,119,78
11117,다사570162,190.00,957050.0,1916250.0,119,79
11118,다사571162,67.00,957150.0,1916250.0,119,80
11119,다사572162,,957250.0,1916250.0,119,81
11120,다사573162,,957350.0,1916250.0,119,82
11121,다사574162,,957450.0,1916250.0,119,83
11122,다사575162,,957550.0,1916250.0,119,84
11123,다사576162,,957650.0,1916250.0,119,85
11124,다사577162,,957750.0,1916250.0,119,86
11125,다사578162,,957850.0,1916250.0,119,87
11126,다사579162,313.00,957950.0,1916250.0,119,88
11127,다사580162,144.00,958050.0,1916250.0,119,89
11128,다사581162,240.00,958150.0,1916250.0,119,90
11129,다사582162,672.00,958250.0,1916250.0,119,91
11130,다사583162,182.00,958350.0,1916250.0,119,92
11131,다사584162,295.00,958450.0,1916250.0,119,93
11132,다사585162,213.00,958550.0,1916250.0,119,94
11133,다사586162,97.00,958650.0,1916250.0,119,95
11134,다사587162,205.00,958750.0,1916250.0,119,96
11135,다사588162,280.00,958850.0,1916250.0,119,97
11136,다사589162,147.00,958950.0,1916250.0,119,98
11137,다사590162,,959050.0,1916250.0,119,99
11138,다사591162,,959150.0,1916250.0,119,100
11139,다사592162,,959250.0,1916250.0,119,101
11140,다사593162,197.00,959350.0,1916250.0,119,102
11141,다사594162,837.00,959450.0,1916250.0,119,103
11142,다사595162,359.00,959550.0,1916250.0,119,104
11143,다사596162,1212.00,959650.0,1916250.0,119,105
11144,다사597162,431.00,959750.0,1916250.0,119,106
11145,다사598162,358.00,959850.0,1916250.0,119,107
11146,다사599162,363.00,959950.0,1916250.0,119,108
11147,다사600162,381.00,960050.0,1916250.0,119,109
11148,다사601162,370.00,960150.0,1916250.0,119,110
11149,다사602162,,960250.0,1916250.0,119,111
11150,다사603162,,960350.0,1916250.0,119,112
11151,다사604162,792.00,960450.0,1916250.0,119,113
11152,다사605162,295.00,960550.0,1916250.0,119,114
11153,다사606162,621.00,960650.0,1916250.0,119,115
11154,다사607162,398.00,960750.0,1916250.0,119,116
11155,다사608162,59.00,960850.0,1916250.0,119,117
11156,다사609162,235.00,960950.0,1916250.0,119,118
11157,다사610162,83.00,961050.0,1916250.0,119,119
11158,다사611162,,961150.0,1916250.0,119,120
11159,다사612162,215.00,961250.0,1916250.0,119,121
11160,다사613162,582.00,961350.0,1916250.0,119,122
11161,다사614162,547.00,961450.0,1916250.0,119,123
11162,다사615162,333.00,961550.0,1916250.0,119,124
11163,다사616162,,961650.0,1916250.0,119,125
11164,다사519161,,951950.0,1916150.0,120,28
11165,다사520161,N/A,952050.0,1916150.0,120,29
11166,다사521161,,952150.0,1916150.0,120,30
11167,다사522161,298.00,952250.0,1916150.0,120,31
11168,다사523161,318.00,952350.0,1916150.0,120,32
11169,다사524161,10.00,952450.0,1916150.0,120,33
11170,다사525161,672.00,952550.0,1916150.0,120,34
11171,다사526161,314.00,952650.0,1916150.0,120,35
11172,다사527161,297.00,952750.0,1916150.0,120,36
11173,다사528161,395.00,952850.0,1916150.0,120,37
11174,다사529161,,952950.0,1916150.0,120,38
11175,다사530161,,953050.0,1916150.0,120,39
11176,다사531161,,953150.0,1916150.0,120,40
11177,다사532161,,953250.0,1916150.0,120,41
11178,다사533161,,953350.0,1916150.0,120,42
11179,다사534161,N/A,953450.0,1916150.0,120,43
11180,다사535161,N/A,953550.0,1916150.0,120,44
11181,다사536161,N/A,953650.0,1916150.0,120,45
11182,다사537161,,953750.0,1916150.0,120,46
11183,다사538161,,953850.0,1916150.0,120,47
11184,다사539161,,953950.0,1916150.0,120,48
11185,다사540161,,954050.0,1916150.0,120,49
11186,다사541161,,954150.0,1916150.0,120,50
11187,다사542161,,954250.0,1916150.0,120,51
11188,다사543161,,954350.0,1916150.0,120,52
11189,다사544161,,954450.0,1916150.0,120,53
11190,다사545161,,954550.0,1916150.0,120,54
11191,다사546161,,954650.0,1916150.0,120,55
11192,다사547161,,954750.0,1916150.0,120,56
11193,다사548161,,954850.0,1916150.0,120,57
11194,다사549161,N/A,954950.0,1916150.0,120,58
11195,다사550161,,955050.0,1916150.0,120,59
11196,다사551161,,955150.0,1916150.0,120,60
11197,다사552161,,955250.0,1916150.0,120,61
11198,다사553161,,955350.0,1916150.0,120,62
11199,다사554161,,955450.0,1916150.0,120,63
11200,다사555161,,955550.0,1916150.0,120,64
11201,다사556161,,955650.0,1916150.0,120,65
11202,다사557161,,955750.0,1916150.0,120,66
11203,다사558161,,955850.0,1916150.0,120,67
11204,다사559161,,955950.0,1916150.0,120,68
11205,다사560161,,956050.0,1916150.0,120,69
11206,다사561161,,956150.0,1916150.0,120,70
11207,다사562161,,956250.0,1916150.0,120,71
11208,다사563161,,956350.0,1916150.0,120,72
11209,다사564161,,956450.0,1916150.0,120,73
11210,다사565161,,956550.0,1916150.0,120,74
11211,다사566161,,956650.0,1916150.0,120,75
11212,다사567161,,956750.0,1916150.0,120,76
11213,다사568161,,956850.0,1916150.0,120,77
11214,다사569161,65.00,956950.0,1916150.0,120,78
11215,다사570161,218.00,957050.0,1916150.0,120,79
11216,다사571161,185.00,957150.0,1916150.0,120,80
11217,다사572161,,957250.0,1916150.0,120,81
11218,다사573161,N/A,957350.0,1916150.0,120,82
11219,다사574161,,957450.0,1916150.0,120,83
11220,다사575161,,957550.0,1916150.0,120,84
11221,다사576161,,957650.0,1916150.0,120,85
11222,다사577161,,957750.0,1916150.0,120,86
11223,다사578161,170.00,957850.0,1916150.0,120,87
11224,다사579161,185.00,957950.0,1916150.0,120,88
11225,다사580161,373.00,958050.0,1916150.0,120,89
11226,다사581161,2885.00,958150.0,1916150.0,120,90
11227,다사582161,,958250.0,1916150.0,120,91
11228,다사583161,190.00,958350.0,1916150.0,120,92
11229,다사584161,188.00,958450.0,1916150.0,120,93
11230,다사585161,49.00,958550.0,1916150.0,120,94
11231,다사586161,157.00,958650.0,1916150.0,120,95
11232,다사587161,446.00,958750.0,1916150.0,120,96
11233,다사588161,544.00,958850.0,1916150.0,120,97
11234,다사589161,310.00,958950.0,1916150.0,120,98
11235,다사590161,,959050.0,1916150.0,120,99
11236,다사591161,,959150.0,1916150.0,120,100
11237,다사592161,565.00,959250.0,1916150.0,120,101
11238,다사593161,572.00,959350.0,1916150.0,120,102
11239,다사594161,401.00,959450.0,1916150.0,120,103
11240,다사595161,336.00,959550.0,1916150.0,120,104
11241,다사596161,367.00,959650.0,1916150.0,120,105
11242,다사597161,628.00,959750.0,1916150.0,120,106
11243,다사598161,713.00,959850.0,1916150.0,120,107
11244,다사599161,692.00,959950.0,1916150.0,120,108
11245,다사600161,380.00,960050.0,1916150.0,120,109
11246,다사601161,366.00,960150.0,1916150.0,120,110
11247,다사602161,293.00,960250.0,1916150.0,120,111
11248,다사603161,413.00,960350.0,1916150.0,120,112
11249,다사604161,318.00,960450.0,1916150.0,120,113
11250,다사605161,,960550.0,1916150.0,120,114
11251,다사606161,244.00,960650.0,1916150.0,120,115
11252,다사607161,302.00,960750.0,1916150.0,120,116
11253,다사608161,320.00,960850.0,1916150.0,120,117
11254,다사609161,385.00,960950.0,1916150.0,120,118
11255,다사610161,217.00,961050.0,1916150.0,120,119
11256,다사611161,352.00,961150.0,1916150.0,120,120
11257,다사612161,95.00,961250.0,1916150.0,120,121
11258,다사613161,N/A,961350.0,1916150.0,120,122
11259,다사614161,749.00,961450.0,1916150.0,120,123
11260,다사615161,,961550.0,1916150.0,120,124
11261,다사519160,,951950.0,1916050.0,121,28
11262,다사520160,,952050.0,1916050.0,121,29
11263,다사521160,N/A,952150.0,1916050.0,121,30
11264,다사522160,,952250.0,1916050.0,121,31
11265,다사523160,129.00,952350.0,1916050.0,121,32
11266,다사524160,572.00,952450.0,1916050.0,121,33
11267,다사525160,N/A,952550.0,1916050.0,121,34
11268,다사526160,,952650.0,1916050.0,121,35
11269,다사527160,41.00,952750.0,1916050.0,121,36
11270,다사528160,385.00,952850.0,1916050.0,121,37
11271,다사529160,237.00,952950.0,1916050.0,121,38
11272,다사530160,11.00,953050.0,1916050.0,121,39
11273,다사531160,,953150.0,1916050.0,121,40
11274,다사532160,,953250.0,1916050.0,121,41
11275,다사533160,N/A,953350.0,1916050.0,121,42
11276,다사534160,,953450.0,1916050.0,121,43
11277,다사535160,,953550.0,1916050.0,121,44
11278,다사536160,84.00,953650.0,1916050.0,121,45
11279,다사537160,,953750.0,1916050.0,121,46
11280,다사538160,,953850.0,1916050.0,121,47
11281,다사539160,,953950.0,1916050.0,121,48
11282,다사540160,,954050.0,1916050.0,121,49
11283,다사541160,,954150.0,1916050.0,121,50
11284,다사542160,6.00,954250.0,1916050.0,121,51
11285,다사543160,,954350.0,1916050.0,121,52
11286,다사544160,,954450.0,1916050.0,121,53
11287,다사545160,,954550.0,1916050.0,121,54
11288,다사546160,,954650.0,1916050.0,121,55
11289,다사547160,,954750.0,1916050.0,121,56
11290,다사548160,,954850.0,1916050.0,121,57
11291,다사549160,,954950.0,1916050.0,121,58
11292,다사550160,,955050.0,1916050.0,121,59
11293,다사551160,,955150.0,1916050.0,121,60
11294,다사552160,,955250.0,1916050.0,121,61
11295,다사553160,,955350.0,1916050.0,121,62
11296,다사554160,,955450.0,1916050.0,121,63
11297,다사555160,,955550.0,1916050.0,121,64
11298,다사556160,,955650.0,1916050.0,121,65
11299,다사557160,,955750.0,1916050.0,121,66
11300,다사558160,,955850.0,1916050.0,121,67
11301,다사559160,,955950.0,1916050.0,121,68
11302,다사560160,,956050.0,1916050.0,121,69
11303,다사561160,,956150.0,1916050.0,121,70
11304,다사562160,,956250.0,1916050.0,121,71
11305,다사563160,,956350.0,1916050.0,121,72
11306,다사564160,,956450.0,1916050.0,121,73
11307,다사565160,,956550.0,1916050.0,121,74
11308,다사566160,,956650.0,1916050.0,121,75
11309,다사567160,,956750.0,1916050.0,121,76
11310,다사568160,,956850.0,1916050.0,121,77
11311,다사569160,,956950.0,1916050.0,121,78
11312,다사570160,147.00,957050.0,1916050.0,121,79
11313,다사571160,77.00,957150.0,1916050.0,121,80
11314,다사572160,N/A,957250.0,1916050.0,121,81
11315,다사573160,,957350.0,1916050.0,121,82
11316,다사574160,,957450.0,1916050.0,121,83
11317,다사575160,,957550.0,1916050.0,121,84
11318,다사576160,,957650.0,1916050.0,121,85
11319,다사577160,,957750.0,1916050.0,121,86
11320,다사578160,154.00,957850.0,1916050.0,121,87
11321,다사579160,502.00,957950.0,1916050.0,121,88
11322,다사580160,299.00,958050.0,1916050.0,121,89
11323,다사581160,,958150.0,1916050.0,121,90
11324,다사582160,,958250.0,1916050.0,121,91
11325,다사583160,323.00,958350.0,1916050.0,121,92
11326,다사584160,430.00,958450.0,1916050.0,121,93
11327,다사585160,316.00,958550.0,1916050.0,121,94
11328,다사586160,39.00,958650.0,1916050.0,121,95
11329,다사587160,896.00,958750.0,1916050.0,121,96
11330,다사588160,456.00,958850.0,1916050.0,121,97
11331,다사589160,217.00,958950.0,1916050.0,121,98
11332,다사590160,,959050.0,1916050.0,121,99
11333,다사591160,206.00,959150.0,1916050.0,121,100
11334,다사592160,561.00,959250.0,1916050.0,121,101
11335,다사593160,287.00,959350.0,1916050.0,121,102
11336,다사594160,641.00,959450.0,1916050.0,121,103
11337,다사595160,607.00,959550.0,1916050.0,121,104
11338,다사596160,342.00,959650.0,1916050.0,121,105
11339,다사597160,303.00,959750.0,1916050.0,121,106
11340,다사598160,323.00,959850.0,1916050.0,121,107
11341,다사599160,531.00,959950.0,1916050.0,121,108
11342,다사600160,438.00,960050.0,1916050.0,121,109
11343,다사601160,407.00,960150.0,1916050.0,121,110
11344,다사602160,532.00,960250.0,1916050.0,121,111
11345,다사603160,461.00,960350.0,1916050.0,121,112
11346,다사604160,292.00,960450.0,1916050.0,121,113
11347,다사605160,N/A,960550.0,1916050.0,121,114
11348,다사606160,450.00,960650.0,1916050.0,121,115
11349,다사607160,,960750.0,1916050.0,121,116
11350,다사608160,263.00,960850.0,1916050.0,121,117
11351,다사609160,327.00,960950.0,1916050.0,121,118
11352,다사610160,,961050.0,1916050.0,121,119
11353,다사611160,787.00,961150.0,1916050.0,121,120
11354,다사612160,840.00,961250.0,1916050.0,121,121
11355,다사613160,427.00,961350.0,1916050.0,121,122
11356,다사614160,419.00,961450.0,1916050.0,121,123
11357,다사615160,,961550.0,1916050.0,121,124
11358,다사519159,,951950.0,1915950.0,122,28
11359,다사520159,,952050.0,1915950.0,122,29
11360,다사521159,,952150.0,1915950.0,122,30
11361,다사522159,,952250.0,1915950.0,122,31
11362,다사523159,344.00,952350.0,1915950.0,122,32
11363,다사524159,730.00,952450.0,1915950.0,122,33
11364,다사525159,169.00,952550.0,1915950.0,122,34
11365,다사526159,74.00,952650.0,1915950.0,122,35
