X,Y,id,left,top,right,bottom,row_index,col_index
126.954053952216,37.3014906253731,99,195926.4693,522473.5169,196726.4693,522973.5169,11,3
126.95405669255,37.2969854428505,100,195926.4693,521973.5169,196726.4693,522473.5169,12,3
126.954059432274,37.2924802568898,101,195926.4693,521473.5169,196726.4693,521973.5169,13,3
126.954062171389,37.2879750674914,102,195926.4693,520973.5169,196726.4693,521473.5169,14,3
126.954064909894,37.2834698746553,103,195926.4693,520473.5169,196726.4693,520973.5169,15,3
126.95406764779,37.2789646783816,104,195926.4693,519973.5169,196726.4693,520473.5169,16,3
126.954070385077,37.2744594786706,105,195926.4693,519473.5169,196726.4693,519973.5169,17,3
126.954073121755,37.2699542755222,106,195926.4693,518973.5169,196726.4693,519473.5169,18,3
126.954075857824,37.2654490689369,107,195926.4693,518473.5169,196726.4693,518973.5169,19,3
126.954078593285,37.2609438589145,108,195926.4693,517973.5169,196726.4693,518473.5169,20,3
126.954081328137,37.2564386454554,109,195926.4693,517473.5169,196726.4693,517973.5169,21,3
126.95408406238,37.2519334285596,110,195926.4693,516973.5169,196726.4693,517473.5169,22,3
126.954086796016,37.2474282082273,111,195926.4693,516473.5169,196726.4693,516973.5169,23,3
126.954089529043,37.2429229844586,112,195926.4693,515973.5169,196726.4693,516473.5169,24,3
126.954092261462,37.2384177572537,113,195926.4693,515473.5169,196726.4693,515973.5169,25,3
126.954094993274,37.2339125266128,114,195926.4693,514973.5169,196726.4693,515473.5169,26,3
126.954097724477,37.2294072925359,115,195926.4693,514473.5169,196726.4693,514973.5169,27,3
126.954100455074,37.2249020550232,116,195926.4693,513973.5169,196726.4693,514473.5169,28,3
126.963053030654,37.3510505708116,117,196726.4693,527973.5169,197526.4693,528473.5169,0,4
126.963055238211,37.3465454256035,118,196726.4693,527473.5169,197526.4693,527973.5169,1,4
126.963057445278,37.3420402769559,119,196726.4693,526973.5169,197526.4693,527473.5169,2,4
126.963059651853,37.3375351248689,120,196726.4693,526473.5169,197526.4693,526973.5169,3,4
126.963061857937,37.3330299693428,121,196726.4693,525973.5169,197526.4693,526473.5169,4,4
126.963064063531,37.3285248103775,122,196726.4693,525473.5169,197526.4693,525973.5169,5,4
126.963066268634,37.3240196479733,123,196726.4693,524973.5169,197526.4693,525473.5169,6,4
